day,start_node,end_node,percentile,mild_infected,total
1,9187,8315,50,0,13
1,9187,8315,75,0,13
1,9187,8335,25,0,17
1,9187,8335,50,0,17
1,9187,8335,75,0,17
1,9187,8336,25,0,16
1,9187,8336,50,0,16
1,9187,8336,75,0,16
1,9187,8337,25,0,113
1,9187,8337,50,0,113
1,9187,8337,75,0,113
1,9187,8415,25,0,27
1,9187,8415,50,0,27
1,9187,8415,75,0,27
1,9187,8416,25,0,14
1,9187,8416,50,0,14
1,9187,8416,75,0,14
1,9187,8421,25,0,40
1,9187,8421,50,0,40
1,9187,8421,75,0,40
1,9187,8426,25,0,16
1,9187,8426,50,0,16
1,9187,8426,75,0,16
1,9187,8436,25,0,37
1,9187,8436,50,0,37
1,9187,8436,75,0,37
1,9187,9161,25,0,66
1,9187,9161,50,0,66
1,9187,9161,75,0,66
1,9187,9162,25,2,10241
1,9187,9162,50,2,10241
1,9187,9162,75,2,10241
1,9187,9163,25,3,17956
1,9187,9163,50,3,17956
1,9187,9163,75,3,17956
1,9187,9171,25,0,170
1,9187,9171,50,0,170
1,9187,9171,75,0,170
1,9187,9172,25,0,535
1,9187,9172,50,0,535
1,9187,9172,75,0,535
1,9187,9173,25,0,233
1,9187,9173,50,0,233
1,9187,9173,75,0,233
1,9187,9174,25,0,170
1,9187,9174,50,0,170
1,9187,9174,75,0,170
1,9187,9175,25,0,2606
1,9187,9175,50,0,2606
1,9187,9175,75,0,2606
1,9187,9176,25,0,252
1,9187,9176,50,0,252
1,9187,9176,75,0,252
1,9187,9177,25,0,584
1,9187,9177,50,0,584
1,9187,9177,75,0,584
1,9187,9178,25,0,478
1,9187,9178,50,0,478
1,9187,9178,75,0,478
1,9187,9179,25,0,153
1,9187,9179,50,0,153
1,9187,9179,75,0,153
1,9187,9180,25,0,202
1,9187,9180,50,0,202
1,9187,9180,75,0,202
1,9187,9181,25,0,55
1,9187,9181,50,0,55
1,9187,9181,75,0,55
1,9187,9182,25,0,2769
1,9187,9182,50,0,2769
1,9187,9182,75,0,2769
1,9187,9183,25,0,1164
1,9187,9183,50,0,1164
1,9187,9183,75,0,1164
1,9187,9184,25,0,4224
1,9187,9184,50,0,4224
1,9187,9184,75,0,4224
1,9187,9185,25,0,17
1,9187,9185,50,0,17
1,9187,9185,75,0,17
1,9187,9186,25,0,125
1,9187,9186,50,0,125
1,9187,9186,75,0,125
1,9187,9188,25,0,213
1,9187,9188,50,0,213
1,9187,9188,75,0,213
1,9187,9189,25,0,3245
1,9187,9189,50,0,3245
1,9187,9189,75,0,3245
1,9187,9190,25,0,69
1,9187,9190,50,0,69
1,9187,9190,75,0,69
1,9187,9261,25,0,74
1,9187,9261,50,0,74
1,9187,9261,75,0,74
1,9187,9262,25,0,11
1,9187,9262,50,0,11
1,9187,9262,75,0,11
1,9187,9263,25,0,17
1,9187,9263,50,0,17
1,9187,9263,75,0,17
1,9187,9271,25,0,8
1,9187,9271,50,0,8
1,9187,9271,75,0,8
1,9187,9273,25,0,23
1,9187,9273,50,0,23
1,9187,9273,75,0,23
1,9187,9274,25,0,51
1,9187,9274,50,0,51
1,9187,9274,75,0,51
1,9187,9275,25,0,26
1,9187,9275,50,0,26
1,9187,9275,75,0,26
1,9187,9277,25,0,72
1,9187,9277,50,0,72
1,9187,9277,75,0,72
1,9187,9279,25,0,33
1,9187,9279,50,0,33
1,9187,9279,75,0,33
1,9187,9361,25,0,27
1,9187,9361,50,0,27
1,9187,9361,75,0,27
1,9187,9362,25,0,41
1,9187,9362,50,0,41
1,9187,9362,75,0,41
1,9187,9373,25,0,8
1,9187,9373,50,0,8
1,9187,9373,75,0,8
1,9187,9375,25,0,30
1,9187,9375,50,0,30
1,9187,9375,75,0,30
1,9187,9376,25,0,16
1,9187,9376,50,0,16
1,9187,9376,75,0,16
1,9187,9475,25,0,7
1,9187,9475,50,0,7
1,9187,9475,75,0,7
1,9187,9563,25,0,17
1,9187,9563,50,0,17
1,9187,9563,75,0,17
1,9187,9564,25,0,143
1,9187,9564,50,0,143
1,9187,9564,75,0,143
1,9187,9571,25,0,20
1,9187,9571,50,0,20
1,9187,9571,75,0,20
1,9187,9572,25,0,40
1,9187,9572,50,0,40
1,9187,9572,75,0,40
1,9187,9574,25,0,8
1,9187,9574,50,0,8
1,9187,9574,75,0,8
1,9187,9576,25,0,32
1,9187,9576,50,0,32
1,9187,9576,75,0,32
1,9187,9672,25,0,38
1,9187,9672,50,0,38
1,9187,9672,75,0,38
1,9187,9675,25,0,14
1,9187,9675,50,0,14
1,9187,9675,75,0,14
1,9187,9676,25,0,16
1,9187,9676,50,0,16
1,9187,9676,75,0,16
1,9187,9679,25,0,40
1,9187,9679,50,0,40
1,9187,9679,75,0,40
1,9187,9761,25,0,80
1,9187,9761,50,0,80
1,9187,9761,75,0,80
1,9187,9763,25,0,29
1,9187,9763,50,0,29
1,9187,9763,75,0,29
1,9187,9771,25,0,27
1,9187,9771,50,0,27
1,9187,9771,75,0,27
1,9187,9772,25,0,67
1,9187,9772,50,0,67
1,9187,9772,75,0,67
1,9187,9774,25,0,7
1,9187,9774,50,0,7
1,9187,9774,75,0,7
1,9187,9776,25,0,16
1,9187,9776,50,0,16
1,9187,9776,75,0,16
1,9187,9777,25,0,108
1,9187,9777,50,0,108
1,9187,9777,75,0,108
1,9187,9778,25,0,22
1,9187,9778,50,0,22
1,9187,9778,75,0,22
1,9187,9779,25,0,21
1,9187,9779,50,0,21
1,9187,9779,75,0,21
1,9187,9780,25,0,20
1,9187,9780,50,0,20
1,9187,9780,75,0,20
1,9187,10041,25,0,14
1,9187,10041,50,0,14
1,9187,10041,75,0,14
1,9187,11000,25,0,171
1,9187,11000,50,0,171
1,9187,11000,75,0,171
1,9187,12053,25,0,25
1,9187,12053,50,0,25
1,9187,12053,75,0,25
1,9187,12069,25,0,14
1,9187,12069,50,0,14
1,9187,12069,75,0,14
1,9187,14524,25,0,26
1,9187,14524,50,0,26
1,9187,14524,75,0,26
1,9187,14612,25,0,16
1,9187,14612,50,0,16
1,9187,14612,75,0,16
1,9187,14713,25,0,42
1,9187,14713,50,0,42
1,9187,14713,75,0,42
1,9187,15001,25,0,37
1,9187,15001,50,0,37
1,9187,15001,75,0,37
1,9187,15084,25,0,13
1,9187,15084,50,0,13
1,9187,15084,75,0,13
1,9187,15087,25,0,12
1,9187,15087,50,0,12
1,9187,15087,75,0,12
1,9187,15088,25,0,50
1,9187,15088,50,0,50
1,9187,15088,75,0,50
1,9187,16051,25,0,13
1,9187,16051,50,0,13
1,9187,16051,75,0,13
1,9187,16053,25,0,8
1,9187,16053,50,0,8
1,9187,16053,75,0,8
1,9187,16063,25,0,13
1,9187,16063,50,0,13
1,9187,16063,75,0,13
1,9187,16070,25,0,13
1,9187,16070,50,0,13
1,9187,16070,75,0,13
1,9187,16075,25,0,12
1,9187,16075,50,0,12
1,9187,16075,75,0,12
1,9188,1054,25,0,12
1,9188,1054,50,0,12
1,9188,1054,75,0,12
1,9188,1055,25,0,12
1,9188,1055,50,0,12
1,9188,1055,75,0,12
1,9188,2000,25,0,75
1,9188,2000,50,0,75
1,9188,2000,75,0,75
1,9188,3241,25,0,31
1,9188,3241,50,0,31
1,9188,3241,75,0,31
1,9188,3454,25,0,14
1,9188,3454,50,0,14
1,9188,3454,75,0,14
1,9188,4011,25,0,4
1,9188,4011,50,0,4
1,9188,4011,75,0,4
1,9188,5111,25,0,30
1,9188,5111,50,0,30
1,9188,5111,75,0,30
1,9188,5113,25,0,6
1,9188,5113,50,0,6
1,9188,5113,75,0,6
1,9188,5158,25,0,18
1,9188,5158,50,0,18
1,9188,5158,75,0,18
1,9188,5162,25,0,5
1,9188,5162,50,0,5
1,9188,5162,75,0,5
1,9188,5314,25,0,16
1,9188,5314,50,0,16
1,9188,5314,75,0,16
1,9188,5315,25,0,168
1,9188,5315,50,0,168
1,9188,5315,75,0,168
1,9188,5334,25,0,4
1,9188,5334,50,0,4
1,9188,5334,75,0,4
1,9188,5913,25,0,3
1,9188,5913,50,0,3
1,9188,5913,75,0,3
1,9188,5978,25,0,25
1,9188,5978,50,0,25
1,9188,5978,75,0,25
1,9188,6411,25,0,6
1,9188,6411,50,0,6
1,9188,6411,75,0,6
1,9188,6412,25,0,117
1,9188,6412,50,0,117
1,9188,6412,75,0,117
1,9188,6414,25,0,4
1,9188,6414,50,0,4
1,9188,6414,75,0,4
1,9188,6433,25,0,14
1,9188,6433,50,0,14
1,9188,6433,75,0,14
1,9188,6434,25,0,14
1,9188,6434,50,0,14
1,9188,6434,75,0,14
1,9188,6436,25,0,9
1,9188,6436,50,0,9
1,9188,6436,75,0,9
1,9188,6438,25,0,6
1,9188,6438,50,0,6
1,9188,6438,75,0,6
1,9188,6439,25,0,13
1,9188,6439,50,0,13
1,9188,6439,75,0,13
1,9188,6440,25,0,13
1,9188,6440,50,0,13
1,9188,6440,75,0,13
1,9188,6533,25,0,12
1,9188,6533,50,0,12
1,9188,6533,75,0,12
1,9188,6611,25,0,13
1,9188,6611,50,0,13
1,9188,6611,75,0,13
1,9188,6631,25,0,13
1,9188,6631,50,0,13
1,9188,6631,75,0,13
1,9188,7133,25,0,12
1,9188,7133,50,0,12
1,9188,7133,75,0,12
1,9188,7314,25,0,13
1,9188,7314,50,0,13
1,9188,7314,75,0,13
1,9188,7315,25,0,16
1,9188,7315,50,0,16
1,9188,7315,75,0,16
1,9188,8111,25,0,106
1,9188,8111,50,0,106
1,9188,8111,75,0,106
1,9188,8115,25,0,22
1,9188,8115,50,0,22
1,9188,8115,75,0,22
1,9188,8116,25,0,30
1,9188,8116,50,0,30
1,9188,8116,75,0,30
1,9188,8117,25,0,20
1,9188,8117,50,0,20
1,9188,8117,75,0,20
1,9188,8118,25,0,25
1,9188,8118,50,0,25
1,9188,8118,75,0,25
1,9188,8119,25,0,4
1,9188,8119,50,0,4
1,9188,8119,75,0,4
1,9188,8125,25,0,13
1,9188,8125,50,0,13
1,9188,8125,75,0,13
1,9188,8126,25,0,4
1,9188,8126,50,0,4
1,9188,8126,75,0,4
1,9188,8135,25,0,15
1,9188,8135,50,0,15
1,9188,8135,75,0,15
1,9188,8136,25,0,6
1,9188,8136,50,0,6
1,9188,8136,75,0,6
1,9188,8212,25,0,3
1,9188,8212,50,0,3
1,9188,8212,75,0,3
1,9188,8221,25,0,15
1,9188,8221,50,0,15
1,9188,8221,75,0,15
1,9188,8222,25,0,30
1,9188,8222,50,0,30
1,9188,8222,75,0,30
1,9188,8226,25,0,16
1,9188,8226,50,0,16
1,9188,8226,75,0,16
1,9188,8315,25,0,13
1,9188,8315,50,0,13
1,9188,8315,75,0,13
1,9188,8317,25,0,28
1,9188,8317,50,0,28
1,9188,8317,75,0,28
1,9188,8326,25,0,13
1,9188,8326,50,0,13
1,9188,8326,75,0,13
1,9188,8335,25,0,6
1,9188,8335,50,0,6
1,9188,8335,75,0,6
1,9188,8415,25,0,7
1,9188,8415,50,0,7
1,9188,8415,75,0,7
1,9188,8416,25,0,18
1,9188,8416,50,0,18
1,9188,8416,75,0,18
1,9188,8421,25,0,30
1,9188,8421,50,0,30
1,9188,8421,75,0,30
1,9188,8426,25,0,7
1,9188,8426,50,0,7
1,9188,8426,75,0,7
1,9188,8435,25,0,25
1,9188,8435,50,0,25
1,9188,8435,75,0,25
1,9188,8436,25,0,6
1,9188,8436,50,0,6
1,9188,8436,75,0,6
1,9188,9161,25,0,91
1,9188,9161,50,0,91
1,9188,9161,75,0,91
1,9188,9162,25,2,18967
1,9188,9162,50,2,18967
1,9188,9162,75,2,18967
1,9188,9163,25,0,48
1,9188,9163,50,0,48
1,9188,9163,75,0,48
1,9188,9171,25,0,19
1,9188,9171,50,0,19
1,9188,9171,75,0,19
1,9188,9172,25,0,68
1,9188,9172,50,0,68
1,9188,9172,75,0,68
1,9188,9173,25,0,855
1,9188,9173,50,0,855
1,9188,9173,75,0,855
1,9188,9174,25,0,292
1,9188,9174,50,0,292
1,9188,9174,75,0,292
1,9188,9175,25,0,179
1,9188,9175,50,0,179
1,9188,9175,75,0,179
1,9188,9176,25,0,236
1,9188,9176,50,0,236
1,9188,9176,75,0,236
1,9188,9177,25,0,280
1,9188,9177,50,0,280
1,9188,9177,75,0,280
1,9188,9178,25,0,501
1,9188,9178,50,0,501
1,9188,9178,75,0,501
1,9188,9179,25,0,2017
1,9188,9179,50,0,2017
1,9188,9179,75,0,2017
1,9188,9180,25,0,391
1,9188,9180,50,0,391
1,9188,9180,75,0,391
1,9188,9181,25,0,936
1,9188,9181,50,0,936
1,9188,9181,75,0,936
1,9188,9182,25,0,161
1,9188,9182,50,0,161
1,9188,9182,75,0,161
1,9188,9183,25,0,21
1,9188,9183,50,0,21
1,9188,9183,75,0,21
1,9188,9184,25,0,4516
1,9188,9184,50,0,4516
1,9188,9184,75,0,4516
1,9188,9185,25,0,43
1,9188,9185,50,0,43
1,9188,9185,75,0,43
1,9188,9186,25,0,59
1,9188,9186,50,0,59
1,9188,9186,75,0,59
1,9188,9187,25,0,112
1,9188,9187,50,0,112
1,9188,9187,75,0,112
1,9188,9189,25,0,34
1,9188,9189,50,0,34
1,9188,9189,75,0,34
1,9188,9190,25,0,1212
1,9188,9190,50,0,1212
1,9188,9190,75,0,1212
1,9188,9261,25,0,28
1,9188,9261,50,0,28
1,9188,9261,75,0,28
1,9188,9262,25,0,19
1,9188,9262,50,0,19
1,9188,9262,75,0,19
1,9188,9263,25,0,6
1,9188,9263,50,0,6
1,9188,9263,75,0,6
1,9188,9271,25,0,4
1,9188,9271,50,0,4
1,9188,9271,75,0,4
1,9188,9272,25,0,14
1,9188,9272,50,0,14
1,9188,9272,75,0,14
1,9188,9273,25,0,6
1,9188,9273,50,0,6
1,9188,9273,75,0,6
1,9188,9274,25,0,25
1,9188,9274,50,0,25
1,9188,9274,75,0,25
1,9188,9275,25,0,4
1,9188,9275,50,0,4
1,9188,9275,75,0,4
1,9188,9277,25,0,5
1,9188,9277,50,0,5
1,9188,9277,75,0,5
1,9188,9362,25,0,15
1,9188,9362,50,0,15
1,9188,9362,75,0,15
1,9188,9363,25,0,14
1,9188,9363,50,0,14
1,9188,9363,75,0,14
1,9188,9372,25,0,4
1,9188,9372,50,0,4
1,9188,9372,75,0,4
1,9188,9374,25,0,14
1,9188,9374,50,0,14
1,9188,9374,75,0,14
1,9188,9375,25,0,18
1,9188,9375,50,0,18
1,9188,9375,75,0,18
1,9188,9461,25,0,13
1,9188,9461,50,0,13
1,9188,9461,75,0,13
1,9188,9474,25,0,13
1,9188,9474,50,0,13
1,9188,9474,75,0,13
1,9188,9475,25,0,13
1,9188,9475,50,0,13
1,9188,9475,75,0,13
1,9188,9477,25,0,12
1,9188,9477,50,0,12
1,9188,9477,75,0,12
1,9188,9561,25,0,13
1,9188,9561,50,0,13
1,9188,9561,75,0,13
1,9188,9562,25,0,41
1,9188,9562,50,0,41
1,9188,9562,75,0,41
1,9188,9563,25,0,15
1,9188,9563,50,0,15
1,9188,9563,75,0,15
1,9188,9564,25,0,163
1,9188,9564,50,0,163
1,9188,9564,75,0,163
1,9188,9571,25,0,14
1,9188,9571,50,0,14
1,9188,9571,75,0,14
1,9188,9572,25,0,22
1,9188,9572,50,0,22
1,9188,9572,75,0,22
1,9188,9574,25,0,5
1,9188,9574,50,0,5
1,9188,9574,75,0,5
1,9188,9577,25,0,14
1,9188,9577,50,0,14
1,9188,9577,75,0,14
1,9188,9663,25,0,28
1,9188,9663,50,0,28
1,9188,9663,75,0,28
1,9188,9761,25,0,259
1,9188,9761,50,0,259
1,9188,9761,75,0,259
1,9188,9762,25,0,18
1,9188,9762,50,0,18
1,9188,9762,75,0,18
1,9188,9763,25,0,13
1,9188,9763,50,0,13
1,9188,9763,75,0,13
1,9188,9764,25,0,3
1,9188,9764,50,0,3
1,9188,9764,75,0,3
1,9188,9771,25,0,77
1,9188,9771,50,0,77
1,9188,9771,75,0,77
1,9188,9772,25,0,76
1,9188,9772,50,0,76
1,9188,9772,75,0,76
1,9188,9773,25,0,4
1,9188,9773,50,0,4
1,9188,9773,75,0,4
1,9188,9774,25,0,14
1,9188,9774,50,0,14
1,9188,9774,75,0,14
1,9188,9775,25,0,6
1,9188,9775,50,0,6
1,9188,9775,75,0,6
1,9188,9776,25,0,27
1,9188,9776,50,0,27
1,9188,9776,75,0,27
1,9188,9777,25,0,147
1,9188,9777,50,0,147
1,9188,9777,75,0,147
1,9188,9778,25,0,81
1,9188,9778,50,0,81
1,9188,9778,75,0,81
1,9188,9779,25,0,22
1,9188,9779,50,0,22
1,9188,9779,75,0,22
1,9188,9780,25,0,39
1,9188,9780,50,0,39
1,9188,9780,75,0,39
1,9188,11000,25,0,209
1,9188,11000,50,0,209
1,9188,11000,75,0,209
1,9188,14511,25,0,13
1,9188,14511,50,0,13
1,9188,14511,75,0,13
1,9188,14521,25,0,12
1,9188,14521,50,0,12
1,9188,14521,75,0,12
1,9188,14627,25,0,13
1,9188,14627,50,0,13
1,9188,14627,75,0,13
1,9188,14628,25,0,13
1,9188,14628,50,0,13
1,9188,14628,75,0,13
1,9188,15084,25,0,12
1,9188,15084,50,0,12
1,9188,15084,75,0,12
1,9188,16053,25,0,13
1,9188,16053,50,0,13
1,9188,16053,75,0,13
1,9188,16055,25,0,25
1,9188,16055,50,0,25
1,9188,16055,75,0,25
1,9189,1055,25,0,12
1,9189,1055,50,0,12
1,9189,1055,75,0,12
1,9189,1060,25,0,8
1,9189,1060,50,0,8
1,9189,1060,75,0,8
1,9189,2000,25,0,82
1,9189,2000,50,0,82
1,9189,2000,75,0,82
1,9189,3241,25,0,16
1,9189,3241,50,0,16
1,9189,3241,75,0,16
1,9189,3359,25,0,12
1,9189,3359,50,0,12
1,9189,3359,75,0,12
1,9189,3404,25,0,13
1,9189,3404,50,0,13
1,9189,3404,75,0,13
1,9189,3454,25,0,13
1,9189,3454,50,0,13
1,9189,3454,75,0,13
1,9189,3458,25,0,12
1,9189,3458,50,0,12
1,9189,3458,75,0,12
1,9189,4011,25,0,14
1,9189,4011,50,0,14
1,9189,4011,75,0,14
1,9189,5111,25,0,71
1,9189,5111,50,0,71
1,9189,5111,75,0,71
1,9189,5113,25,0,15
1,9189,5113,50,0,15
1,9189,5113,75,0,15
1,9189,5116,25,0,13
1,9189,5116,50,0,13
1,9189,5116,75,0,13
1,9189,5314,25,0,14
1,9189,5314,50,0,14
1,9189,5314,75,0,14
1,9189,5315,25,0,69
1,9189,5315,50,0,69
1,9189,5315,75,0,69
1,9189,5334,25,0,14
1,9189,5334,50,0,14
1,9189,5334,75,0,14
1,9189,5382,25,0,18
1,9189,5382,50,0,18
1,9189,5382,75,0,18
1,9189,5513,25,0,13
1,9189,5513,50,0,13
1,9189,5513,75,0,13
1,9189,5515,25,0,13
1,9189,5515,50,0,13
1,9189,5515,75,0,13
1,9189,5562,25,0,5
1,9189,5562,50,0,5
1,9189,5562,75,0,5
1,9189,5774,25,0,13
1,9189,5774,50,0,13
1,9189,5774,75,0,13
1,9189,5962,25,0,13
1,9189,5962,50,0,13
1,9189,5962,75,0,13
1,9189,6412,25,0,59
1,9189,6412,50,0,59
1,9189,6412,75,0,59
1,9189,6533,25,0,13
1,9189,6533,50,0,13
1,9189,6533,75,0,13
1,9189,6636,25,0,25
1,9189,6636,50,0,25
1,9189,6636,75,0,25
1,9189,7331,25,0,12
1,9189,7331,50,0,12
1,9189,7331,75,0,12
1,9189,8111,25,0,74
1,9189,8111,50,0,74
1,9189,8111,75,0,74
1,9189,8115,25,0,39
1,9189,8115,50,0,39
1,9189,8115,75,0,39
1,9189,8116,25,0,15
1,9189,8116,50,0,15
1,9189,8116,75,0,15
1,9189,8118,25,0,15
1,9189,8118,50,0,15
1,9189,8118,75,0,15
1,9189,8119,25,0,55
1,9189,8119,50,0,55
1,9189,8119,75,0,55
1,9189,8128,25,0,13
1,9189,8128,50,0,13
1,9189,8128,75,0,13
1,9189,8135,25,0,10
1,9189,8135,50,0,10
1,9189,8135,75,0,10
1,9189,8212,25,0,14
1,9189,8212,50,0,14
1,9189,8212,75,0,14
1,9189,8221,25,0,13
1,9189,8221,50,0,13
1,9189,8221,75,0,13
1,9189,8222,25,0,14
1,9189,8222,50,0,14
1,9189,8222,75,0,14
1,9189,8317,25,0,26
1,9189,8317,50,0,26
1,9189,8317,75,0,26
1,9189,8415,25,0,27
1,9189,8415,50,0,27
1,9189,8415,75,0,27
1,9189,8426,25,0,26
1,9189,8426,50,0,26
1,9189,8426,75,0,26
1,9189,9161,25,0,28
1,9189,9161,50,0,28
1,9189,9161,75,0,28
1,9189,9162,25,0,3197
1,9189,9162,50,1,3197
1,9189,9162,75,1,3197
1,9189,9163,25,0,1188
1,9189,9163,50,0,1188
1,9189,9163,75,0,1188
1,9189,9171,25,0,2003
1,9189,9171,50,0,2003
1,9189,9171,75,0,2003
1,9189,9172,25,1,3263
1,9189,9172,50,1,3263
1,9189,9172,75,1,3263
1,9189,9173,25,0,81
1,9189,9173,50,0,81
1,9189,9173,75,0,81
1,9189,9174,25,0,42
1,9189,9174,50,0,42
1,9189,9174,75,0,42
1,9189,9175,25,0,217
1,9189,9175,50,0,217
1,9189,9175,75,0,217
1,9189,9176,25,0,425
1,9189,9176,50,0,425
1,9189,9176,75,0,425
1,9189,9177,25,0,152
1,9189,9177,50,0,152
1,9189,9177,75,0,152
1,9189,9178,25,0,256
1,9189,9178,50,0,256
1,9189,9178,75,0,256
1,9189,9179,25,0,45
1,9189,9179,50,0,45
1,9189,9179,75,0,45
1,9189,9180,25,0,69
1,9189,9180,50,0,69
1,9189,9180,75,0,69
1,9189,9181,25,0,22
1,9189,9181,50,0,22
1,9189,9181,75,0,22
1,9189,9182,25,0,220
1,9189,9182,50,0,220
1,9189,9182,75,0,220
1,9189,9183,25,0,921
1,9189,9183,50,0,921
1,9189,9183,75,0,921
1,9189,9184,25,0,716
1,9189,9184,50,0,716
1,9189,9184,75,0,716
1,9189,9185,25,0,7
1,9189,9185,50,0,7
1,9189,9185,75,0,7
1,9189,9186,25,0,62
1,9189,9186,50,0,62
1,9189,9186,75,0,62
1,9189,9187,25,1,5722
1,9189,9187,50,1,5723
1,9189,9187,75,1,5723
1,9189,9188,25,0,71
1,9189,9188,50,0,71
1,9189,9188,75,0,71
1,9189,9190,25,0,35
1,9189,9190,50,0,35
1,9189,9190,75,0,35
1,9189,9261,25,0,52
1,9189,9261,50,0,52
1,9189,9261,75,0,52
1,9189,9262,25,0,40
1,9189,9262,50,0,40
1,9189,9262,75,0,40
1,9189,9271,25,0,8
1,9189,9271,50,0,8
1,9189,9271,75,0,8
1,9189,9273,25,0,29
1,9189,9273,50,0,29
1,9189,9273,75,0,29
1,9189,9274,25,0,53
1,9189,9274,50,0,53
1,9189,9274,75,0,53
1,9189,9275,25,0,30
1,9189,9275,50,0,30
1,9189,9275,75,0,30
1,9189,9277,25,0,67
1,9189,9277,50,0,67
1,9189,9277,75,0,67
1,9189,9278,25,0,5
1,9189,9278,50,0,5
1,9189,9278,75,0,5
1,9189,9279,25,0,25
1,9189,9279,50,0,25
1,9189,9279,75,0,25
1,9189,9362,25,0,57
1,9189,9362,50,0,57
1,9189,9362,75,0,57
1,9189,9371,25,0,14
1,9189,9371,50,0,14
1,9189,9371,75,0,14
1,9189,9376,25,0,16
1,9189,9376,50,0,16
1,9189,9376,75,0,16
1,9189,9461,25,0,26
1,9189,9461,50,0,26
1,9189,9461,75,0,26
1,9189,9463,25,0,13
1,9189,9463,50,0,13
1,9189,9463,75,0,13
1,9189,9475,25,0,13
1,9189,9475,50,0,13
1,9189,9475,75,0,13
1,9189,9476,25,0,12
1,9189,9476,50,0,12
1,9189,9476,75,0,12
1,9189,9564,25,0,76
1,9189,9564,50,0,76
1,9189,9564,75,0,76
1,9189,9572,25,0,14
1,9189,9572,50,0,14
1,9189,9572,75,0,14
1,9189,9574,25,0,14
1,9189,9574,50,0,14
1,9189,9574,75,0,14
1,9189,9576,25,0,28
1,9189,9576,50,0,28
1,9189,9576,75,0,28
1,9189,9663,25,0,30
1,9189,9663,50,0,30
1,9189,9663,75,0,30
1,9189,9761,25,0,30
1,9189,9761,50,0,30
1,9189,9761,75,0,30
1,9189,9771,25,0,5
1,9189,9771,50,0,5
1,9189,9771,75,0,5
1,9189,9772,25,0,16
1,9189,9772,50,0,16
1,9189,9772,75,0,16
1,9189,9777,25,0,65
1,9189,9777,50,0,65
1,9189,9777,75,0,65
1,9189,9778,25,0,16
1,9189,9778,50,0,16
1,9189,9778,75,0,16
1,9189,9779,25,0,17
1,9189,9779,50,0,17
1,9189,9779,75,0,17
1,9189,9780,25,0,43
1,9189,9780,50,0,43
1,9189,9780,75,0,43
1,9189,10041,25,0,27
1,9189,10041,50,0,27
1,9189,10041,75,0,27
1,9189,11000,25,0,253
1,9189,11000,50,0,253
1,9189,11000,75,0,253
1,9189,12071,25,0,12
1,9189,12071,50,0,12
1,9189,12071,75,0,12
1,9189,13003,25,0,37
1,9189,13003,50,0,37
1,9189,13003,75,0,37
1,9189,13004,25,0,12
1,9189,13004,50,0,12
1,9189,13004,75,0,12
1,9189,13075,25,0,12
1,9189,13075,50,0,12
1,9189,13075,75,0,12
1,9189,14521,25,0,25
1,9189,14521,50,0,25
1,9189,14521,75,0,25
1,9189,14612,25,0,14
1,9189,14612,50,0,14
1,9189,14612,75,0,14
1,9189,16051,25,0,13
1,9189,16051,50,0,13
1,9189,16051,75,0,13
1,9189,16061,25,0,12
1,9189,16061,50,0,12
1,9189,16061,75,0,12
1,9189,16075,25,0,12
1,9189,16075,50,0,12
1,9189,16075,75,0,12
1,9190,2000,25,0,134
1,9190,2000,50,0,134
1,9190,2000,75,0,134
1,9190,3103,25,0,13
1,9190,3103,50,0,13
1,9190,3103,75,0,13
1,9190,3159,25,0,13
1,9190,3159,50,0,13
1,9190,3159,75,0,13
1,9190,3241,25,0,15
1,9190,3241,50,0,15
1,9190,3241,75,0,15
1,9190,3252,25,0,12
1,9190,3252,50,0,12
1,9190,3252,75,0,12
1,9190,3255,25,0,12
1,9190,3255,50,0,12
1,9190,3255,75,0,12
1,9190,3405,25,0,25
1,9190,3405,50,0,25
1,9190,3405,75,0,25
1,9190,4011,25,0,14
1,9190,4011,50,0,14
1,9190,4011,75,0,14
1,9190,4012,25,0,12
1,9190,4012,50,0,12
1,9190,4012,75,0,12
1,9190,5111,25,0,69
1,9190,5111,50,0,69
1,9190,5111,75,0,69
1,9190,5113,25,0,127
1,9190,5113,50,0,127
1,9190,5113,75,0,127
1,9190,5315,25,0,22
1,9190,5315,50,0,22
1,9190,5315,75,0,22
1,9190,5374,25,0,14
1,9190,5374,50,0,14
1,9190,5374,75,0,14
1,9190,5382,25,0,14
1,9190,5382,50,0,14
1,9190,5382,75,0,14
1,9190,5970,25,0,4
1,9190,5970,50,0,4
1,9190,5970,75,0,4
1,9190,6412,25,0,24
1,9190,6412,50,0,24
1,9190,6412,75,0,24
1,9190,6414,25,0,14
1,9190,6414,50,0,14
1,9190,6414,75,0,14
1,9190,6431,25,0,13
1,9190,6431,50,0,13
1,9190,6431,75,0,13
1,9190,6434,25,0,4
1,9190,6434,50,0,4
1,9190,6434,75,0,4
1,9190,6438,25,0,4
1,9190,6438,50,0,4
1,9190,6438,75,0,4
1,9190,6636,25,0,37
1,9190,6636,50,0,37
1,9190,6636,75,0,37
1,9190,8111,25,0,45
1,9190,8111,50,0,45
1,9190,8111,75,0,45
1,9190,8115,25,0,5
1,9190,8115,50,0,5
1,9190,8115,75,0,5
1,9190,8116,25,0,11
1,9190,8116,50,0,11
1,9190,8116,75,0,11
1,9190,8117,25,0,5
1,9190,8117,50,0,5
1,9190,8117,75,0,5
1,9190,8118,25,0,9
1,9190,8118,50,0,9
1,9190,8118,75,0,9
